,2013_01_01_NDVI,2013_01_17_NDVI,2013_02_02_NDVI,2013_02_18_NDVI,2013_03_06_NDVI,2013_03_22_NDVI,2013_04_07_NDVI,2013_04_23_NDVI,2013_05_09_NDVI,2013_05_25_NDVI,2013_06_10_NDVI,2013_06_26_NDVI,2013_07_12_NDVI,2013_07_28_NDVI,2013_08_13_NDVI,2013_08_29_NDVI,2013_09_14_NDVI,2013_09_30_NDVI,2013_10_16_NDVI,2013_11_01_NDVI,2013_11_17_NDVI,2013_12_03_NDVI,2013_12_19_NDVI,2014_01_01_NDVI,2014_01_17_NDVI,2014_02_02_NDVI,2014_02_18_NDVI,2014_03_06_NDVI,2014_03_22_NDVI,2014_04_07_NDVI,2014_04_23_NDVI,2014_05_09_NDVI,2014_05_25_NDVI,2014_06_10_NDVI,2014_06_26_NDVI,2014_07_12_NDVI,2014_07_28_NDVI,2014_08_13_NDVI,2014_08_29_NDVI,2014_09_14_NDVI,2014_09_30_NDVI,2014_10_16_NDVI,2014_11_01_NDVI,2014_11_17_NDVI,2014_12_03_NDVI,2014_12_19_NDVI,2015_01_01_NDVI,2015_01_17_NDVI,2015_02_02_NDVI,2015_02_18_NDVI,2015_03_06_NDVI,2015_03_22_NDVI,2015_04_07_NDVI,2015_04_23_NDVI,2015_05_09_NDVI,2015_05_25_NDVI,2015_06_10_NDVI,2015_06_26_NDVI,2015_07_12_NDVI,2015_07_28_NDVI,2015_08_13_NDVI,2015_08_29_NDVI,2015_09_14_NDVI,2015_09_30_NDVI,2015_10_16_NDVI,2015_11_01_NDVI,2015_11_17_NDVI,2015_12_03_NDVI,2015_12_19_NDVI,2016_01_01_NDVI,2016_01_17_NDVI,2016_02_02_NDVI,2016_02_18_NDVI,2016_03_05_NDVI,2016_03_21_NDVI,2016_04_06_NDVI,2016_04_22_NDVI,2016_05_08_NDVI,2016_05_24_NDVI,2016_06_09_NDVI,2016_06_25_NDVI,2016_07_11_NDVI,2016_07_27_NDVI,2016_08_12_NDVI,2016_08_28_NDVI,2016_09_13_NDVI,2016_09_29_NDVI,2016_10_15_NDVI,2016_10_31_NDVI,2016_11_16_NDVI,2016_12_02_NDVI,2016_12_18_NDVI,2017_01_01_NDVI,2017_01_17_NDVI,2017_02_02_NDVI,2017_02_18_NDVI,2017_03_06_NDVI,2017_03_22_NDVI,2017_04_07_NDVI,2017_04_23_NDVI,2017_05_09_NDVI,2017_05_25_NDVI,2017_06_10_NDVI,2017_06_26_NDVI,2017_07_12_NDVI,2017_07_28_NDVI,2017_08_13_NDVI,2017_08_29_NDVI,2017_09_14_NDVI,2017_09_30_NDVI,2017_10_16_NDVI,2017_11_01_NDVI,2017_11_17_NDVI,2017_12_03_NDVI,2017_12_19_NDVI,2018_01_01_NDVI,2018_01_17_NDVI,2018_02_02_NDVI,2018_02_18_NDVI,2018_03_06_NDVI,2018_03_22_NDVI,2018_04_07_NDVI,2018_04_23_NDVI,2018_05_09_NDVI,2018_05_25_NDVI,2018_06_10_NDVI,2018_06_26_NDVI,2018_07_12_NDVI,2018_07_28_NDVI,2018_08_13_NDVI,2018_08_29_NDVI,2018_09_14_NDVI,2018_09_30_NDVI,2018_10_16_NDVI,2018_11_01_NDVI,2018_11_17_NDVI,2018_12_03_NDVI,2018_12_19_NDVI,2019_01_01_NDVI,2019_01_17_NDVI,2019_02_02_NDVI,2019_02_18_NDVI,2019_03_06_NDVI,2019_03_22_NDVI,2019_04_07_NDVI,2019_04_23_NDVI,2019_05_09_NDVI,2019_05_25_NDVI,2019_06_10_NDVI,2019_06_26_NDVI,2019_07_12_NDVI,2019_07_28_NDVI,2019_08_13_NDVI,2019_08_29_NDVI,2019_09_14_NDVI,2019_09_30_NDVI,2019_10_16_NDVI,2019_11_01_NDVI,2019_11_17_NDVI,2019_12_03_NDVI,2019_12_19_NDVI,2020_01_01_NDVI,2020_01_17_NDVI,2020_02_02_NDVI,2020_02_18_NDVI,2020_03_05_NDVI,2020_03_21_NDVI,2020_04_06_NDVI,2020_04_22_NDVI,2020_05_08_NDVI,2020_05_24_NDVI,2020_06_09_NDVI,2020_06_25_NDVI,2020_07_11_NDVI,2020_07_27_NDVI,2020_08_12_NDVI,2020_08_28_NDVI,2020_09_13_NDVI,2020_09_29_NDVI,2020_10_15_NDVI,2020_10_31_NDVI,2020_11_16_NDVI,2020_12_02_NDVI,2020_12_18_NDVI,2021_01_01_NDVI,2021_01_17_NDVI,2021_02_02_NDVI,2021_02_18_NDVI,2021_03_06_NDVI,2021_03_22_NDVI,2021_04_07_NDVI,2021_04_23_NDVI,2021_05_09_NDVI,2021_05_25_NDVI,2021_06_10_NDVI,2021_06_26_NDVI,system:index
12,0.48575,0.627875,0.810375,0.942125,0.66225,0.59975,0.562375,0.520125,0.653375,0.925,0.925125,0.59125,0.579375,0.198,0.22925,0.7455,1.116375,1.0965,1.074125,0.70225,0.380125,0.475875,0.592375,0.73325,0.893125,0.961125,0.913875,0.642125,0.611625,0.50625,0.527375,0.711875,0.90525,0.862375,0.61425,0.82825,0.8775,0.491375,0.878375,1.074,1.11675,1.018125,0.84675,0.418625,0.4895,0.454375,0.743,0.8565,0.897375,0.821875,0.772,0.615375,0.59425,0.735625,0.838625,0.789125,0.6525,0.492,0.673375,0.49425,0.6635,0.918375,1.03175,1.092125,0.967875,0.648875,0.44975,0.378625,0.580625,0.7705,0.931375,0.9625,0.757,0.553375,0.525875,0.55625,0.59725,0.759125,0.832625,0.987125,0.257,0.532875,0.88525,0.34025,,1.088375,1.035875,1.007875,0.6405,0.472,0.40575,0.4975,0.766,0.910125,0.948,0.785875,0.63125,0.60075,0.567125,0.804375,0.941875,0.973125,0.931,0.275625,0.8065,0.3705,0.599625,1.08875,1.171375,1.136,1.067125,0.73325,0.378875,0.56425,0.69225,0.72275,0.798,0.938,0.823375,0.8325,0.717125,0.770125,0.74975,0.447875,0.894875,0.8245,1.015625,0.66975,0.179875,0.395875,0.585,1.083125,1.104875,0.982125,0.84825,0.39275,0.45625,0.800375,0.800375,0.95125,0.94425,0.890625,0.787375,0.6585,0.68775,0.78075,0.8015,0.89575,1.035,0.253,0.689625,0.89025,0.696875,0.80875,1.09225,1.105625,0.9585,0.975125,0.449,0.40175,0.65525,0.82675,0.906125,0.98375,0.935375,0.908625,0.65875,0.660875,0.74675,0.909125,0.96175,0.42625,0.720125,0.231,0.25275,0.33025,1.051,1.10675,1.04,0.930125,0.68275,0.4125,0.544875,0.588,0.58675,0.825125,0.808875,0.88175,0.88925,0.734,0.641625,0.66825,0.722375,0.97125,0.719875,1.022,0.0015
13,0.5685,0.696875,0.914,0.8725,0.699625,0.600125,0.48475,0.553,0.744375,0.836625,0.94175,0.55925,0.766,0.55375,0.24775,0.7475,1.0335,1.014375,1.067625,0.721625,0.44225,0.497625,0.632125,0.714125,0.837875,0.971125,0.937125,0.6895,0.61075,0.55575,0.592625,0.7465,0.850875,0.882375,0.7285,0.8365,0.8705,0.646,0.713375,1.093375,1.05225,0.994,0.82175,0.427125,0.536625,0.54075,0.68825,0.749125,0.964875,0.821875,0.724,0.5775,0.55825,0.6905,0.81025,0.789125,0.6525,0.492,0.695,0.63925,0.701875,0.8955,1.06925,1.0595,0.955375,0.683625,0.558,0.48125,0.59925,0.672875,0.933375,0.827625,0.74075,0.592125,0.57525,0.65425,0.57075,0.764,0.834375,0.96075,0.275375,0.516875,0.875,0.47225,,0.943,1.04825,0.9295,0.674125,0.466,0.40575,0.491875,0.834875,0.88325,0.948,0.862,0.623625,0.583375,0.500125,0.792,0.91725,0.91175,0.912375,0.275625,0.80675,0.477875,0.26925,1.077,1.151625,1.072875,1.075125,0.73325,0.404375,0.54425,0.764875,0.764875,0.829,0.95575,0.82175,0.76,0.643625,0.762875,0.735,0.5115,0.86725,0.82225,0.857,0.532625,0.32375,0.55325,0.606125,1.09275,1.089875,0.978625,0.8435,0.413375,0.495125,0.742625,0.829625,0.95125,0.901125,0.797375,0.821625,0.702625,0.7535,0.804375,0.785875,0.8285,1.024,0.67325,0.898125,0.968625,0.692875,0.71425,1.11625,1.113875,1.007625,0.981625,0.49925,0.452625,0.666125,0.82125,0.92775,1.011625,0.935375,0.908625,0.71225,0.5705,0.74675,0.872125,0.9565,0.442,0.694375,0.3115,0.307625,0.27725,0.975125,1.06525,1.01325,0.93825,0.736,0.48425,0.5795,0.595625,0.6805,0.793,0.836125,0.837625,0.850125,0.7055,0.633375,0.616,0.73925,0.9075,0.29325,1.004875,0.001625
14,0.422125,0.61375,0.790375,0.7765,0.60275,0.624375,0.509375,0.5055,0.62375,0.73375,0.805,0.55025,0.732375,0.074875,0.097125,0.979875,1.060125,0.965125,1.001,0.66475,0.4215,0.455125,0.547125,0.637125,0.752125,0.720875,0.79925,0.629875,0.554375,0.5195,0.47875,0.493125,0.7245,0.708125,0.814,0.87475,0.913875,0.614125,0.86175,0.8975,0.989875,0.890875,0.7435,0.440625,0.4425,0.455375,0.62225,0.7085,0.672375,0.861875,0.682625,0.617375,0.569375,0.55925,0.704,0.7695,0.8885,0.758375,0.818125,0.6175,0.770625,0.833,0.921,1.00575,0.83,0.633875,0.383125,0.430125,0.511,0.62475,0.7995,0.849125,0.70325,0.646125,0.70725,0.57625,0.44325,0.58975,0.681625,0.885,0.337875,0.35425,0.24875,0.207125,0.526,0.611625,1.000125,0.886875,0.616875,0.460625,0.3635,0.419875,0.613875,0.696875,0.734625,0.681375,0.667125,0.614625,0.574125,0.741375,0.797875,0.873,0.878,0.7335,0.016875,0.527625,0.266125,0.89375,0.762125,1.017625,1.01725,0.74225,0.3875,0.51525,0.585,0.585,0.6245,0.805375,0.750125,0.87575,0.7715,0.70725,0.634625,0.65875,0.776625,0.6975,0.768625,0.63775,0.426125,0.49825,0.59375,1.051125,1.018375,0.918375,0.656,0.428875,0.40025,0.56225,0.611,0.789875,0.756,0.777125,0.8145,0.77075,0.743875,0.736625,0.558625,0.765875,1.01275,0.617125,0.83575,0.826625,0.308875,0.642375,1.048,1.052125,0.9955,0.960625,0.504,0.5175,0.546,0.695125,0.77025,0.811625,0.841875,0.800875,0.762,0.6645,0.719125,0.738125,0.811375,0.29425,0.689625,0.29925,0.713625,0.669375,1.053875,1.065,0.536125,0.840875,0.604875,0.508875,0.547875,0.60325,0.54425,0.6265,0.650125,0.8055,0.828,0.756875,0.6665,0.593875,0.7035,0.855125,0.57725,0.893125,0.00175
15,0.50175,0.723875,0.752,0.953625,0.761375,0.711875,0.671,0.576875,0.692,0.906,0.868125,0.535875,0.312125,0.423875,0.243625,0.81875,1.130625,1.1035,1.067625,0.628,0.402375,0.56125,0.658625,0.710625,0.910875,0.948125,0.9495,0.66875,0.67325,0.46725,0.568875,0.678875,0.873125,0.8375,0.809,0.195125,0.817125,0.43925,0.93175,1.084625,1.10625,1.01775,0.80375,0.358,0.543125,0.500125,0.74125,0.92675,0.897125,0.837375,0.80425,0.6025,0.563,0.726125,0.76975,0.794375,0.626625,0.449625,0.39475,0.324125,0.27375,0.95025,1.05425,1.077875,0.968,0.587,0.39225,0.366125,0.602,0.77975,0.91575,0.974375,0.7475,0.56125,0.53375,0.53975,0.61625,0.76825,0.847625,1.003125,0.208625,0.526125,1.036375,0.252125,0.183125,0.996,1.0625,0.94625,0.5825,0.43,0.3855,0.504,0.82525,0.911875,0.972375,0.84325,0.656875,0.62375,0.544,0.844375,0.941625,0.9345,0.974,0.624125,0.840375,0.137875,0.287625,1.07375,0.871,1.1595,1.051875,0.696,0.398625,0.582625,0.76375,0.76375,0.816125,0.9425,0.824125,0.80225,0.665,0.72825,0.744875,0.616625,0.76775,0.872375,0.939125,0.90925,0.18075,0.314125,0.7565,1.120625,1.084375,0.9655,0.89775,0.414,0.512625,0.784375,0.849125,0.91775,0.909625,0.866625,0.827,0.72,0.78025,0.764375,0.793875,0.834,1.042375,0.522125,0.74625,0.137875,0.28575,0.776625,1.138,1.090125,1.05175,0.981625,0.425875,0.414375,0.735,0.87875,0.95925,0.996625,0.92675,0.849625,0.70325,0.641125,0.755875,0.8795,0.964125,0.41575,0.431125,0.341875,0.551125,0.38575,1.064875,1.123125,1.019875,0.9015,0.63475,0.488375,0.577625,0.644625,0.605125,0.81775,0.848375,0.84325,0.87025,0.8135,0.66325,0.688875,0.73,0.966125,0.221625,0.967375,0.001875
16,0.545375,0.75,0.914,0.946375,0.699625,0.629625,0.475375,0.553,0.74875,0.814,0.944875,0.56625,0.822625,0.592125,0.266,0.788375,1.080375,1.06775,1.07925,0.67,0.342875,0.4865,0.636125,0.72525,0.868375,0.96,0.931375,0.689125,0.773875,0.46725,0.568875,0.765125,0.850875,0.882375,0.747625,0.324625,0.945125,0.57125,1.10575,1.106625,1.062,1.01775,0.82425,0.394375,0.536625,0.549,0.682375,0.93575,0.92975,0.839875,0.796125,0.613125,0.546875,0.621625,0.76975,0.765,0.912875,0.449625,0.695,0.36925,0.701875,0.916375,1.06925,1.0805,0.972,0.691375,0.542,0.366125,0.60625,0.701125,0.948625,0.976875,0.744875,0.583625,0.570875,0.553625,0.5495,0.716625,0.834375,1.005125,0.232375,0.510375,0.842375,0.25875,0.533,0.92475,1.04825,0.974,0.657625,0.466,0.41725,0.533375,0.834875,0.911875,0.978125,0.8135,0.643125,0.62375,0.500125,0.8045,0.91725,0.91175,0.974,0.623,0.82325,0.13025,0.26925,1.02775,0.883625,1.072875,0.9535,0.690375,0.438375,0.608,0.764875,0.764875,0.821625,0.95575,0.79975,0.7725,0.68475,0.72825,0.705875,0.616625,0.752125,0.906125,0.784,1.02,0.440875,0.2435,0.72025,1.106875,1.09075,0.971875,0.90375,0.413375,0.54625,0.848125,0.86725,0.932375,0.933625,0.902875,0.801125,0.717625,0.830375,0.7785,0.777875,0.8285,1.06925,0.67325,0.97075,0.16425,0.309875,0.71425,1.09225,1.104,1.034625,0.981625,0.491875,0.516,0.728125,0.87875,0.9355,1.011625,0.924375,0.88025,0.70375,0.5705,0.732125,0.872125,0.97075,0.30975,0.436125,0.20475,0.6535,0.514875,0.965625,1.097,1.01325,0.9295,0.63475,0.472125,0.55775,0.649,0.67925,0.78575,0.83675,0.822375,0.844,0.77425,0.66025,0.672,0.733625,0.965375,0.221125,1.002,0.002
17,0.454,0.71475,0.753125,0.863625,0.748375,0.735875,0.58275,0.53525,0.74575,0.91375,0.935625,0.281875,0.698875,0.572625,0.388875,0.643375,1.06875,1.036375,0.991125,0.67,0.495875,0.582625,0.596,0.723375,0.911125,0.97825,0.932375,0.635375,0.59075,0.483375,0.582625,0.805125,0.943625,0.88425,0.834875,0.569625,0.439625,0.365625,0.969,1.063375,1.02925,0.996625,0.865125,0.46425,0.51475,0.586625,0.762125,0.897375,0.9275,0.84875,0.795125,0.60325,0.57125,0.724,0.8485,0.769125,0.685625,0.8095,0.884875,0.483625,0.226125,0.8845,1.002125,1.03225,0.9535,0.742,0.60375,0.467125,0.56525,0.760625,0.942375,0.912375,0.795875,0.647625,0.577375,0.552875,0.522375,0.7685,0.8405,1.0165,0.653375,0.297875,0.254,0.4295,0.40925,1.081375,1.064,0.990625,0.67325,0.566625,0.455375,0.5445,0.77,0.87675,0.948375,0.816625,0.6095,0.567125,0.560625,0.78625,0.903875,0.939125,0.947875,0.212875,0.71475,0.209625,0.431,0.966625,0.951375,1.00675,1.062375,0.767625,0.43025,0.571,0.680125,0.680125,0.707625,0.9475,0.812875,0.77,0.73975,0.68575,0.71475,0.737,0.76825,0.84825,0.83475,0.788875,0.268875,0.277125,0.632625,1.191125,1.067625,0.986375,0.94975,0.538125,0.5085,0.616625,0.688375,0.800625,0.805125,0.8235,0.8625,0.72675,0.790375,0.707625,0.5825,0.853625,0.82625,0.799,0.355125,0.486125,0.441125,0.76275,1.06775,1.092,1.047625,0.878125,0.439125,0.552875,0.720375,0.8165,0.8745,0.904875,0.865375,0.873625,0.750375,0.709125,0.795,0.8975,0.9175,0.374875,0.329375,0.29575,0.63125,0.31775,0.977875,1.08475,0.426125,0.90025,0.719625,0.6175,0.58,0.669375,0.706125,0.776375,0.78925,0.87175,0.8415,0.75575,0.624625,0.757,0.757375,0.976625,0.659,0.99075,0.002125
18,0.491625,0.673625,0.717375,0.7715,0.725125,0.665125,0.635875,0.611875,0.72725,0.83075,0.886875,0.735375,0.420125,0.4115,0.263375,0.854625,1.076375,1.05,0.806375,0.779875,0.63025,0.536125,0.685,0.671375,0.815,0.833375,0.838625,0.693625,0.697,0.60725,0.61775,0.64825,0.816125,0.773,0.8295,0.96475,0.914,0.4435,1.087125,0.91175,1.026625,0.993375,0.855625,0.521375,0.488625,0.538875,0.617125,0.744,0.707625,0.86025,0.78725,0.673875,0.702875,0.659375,0.75575,0.735375,0.512625,0.7465,0.79025,0.65475,0.31075,0.895125,0.983625,1.062125,0.950375,0.781,0.673,0.555375,0.56375,0.68525,0.70825,0.788625,0.78575,0.72475,0.767375,0.757,0.567125,0.667625,0.8405,0.827375,0.700375,0.212,0.667875,0.35725,0.588375,0.424,1.027625,0.9245,0.74125,0.609125,0.563125,0.5305,0.739875,0.771375,0.78775,0.814125,0.771375,0.754875,0.69925,0.79975,0.838875,0.899625,0.909,0.613375,0.901625,0.50925,0.2345,0.97975,0.641,1.04075,1.03525,0.77725,0.727625,0.701,0.7185,0.713375,0.685,0.786,0.797875,0.910875,0.836875,0.806375,0.735625,0.633875,0.53775,0.853375,0.791125,0.93125,0.145,0.71675,0.768,1.07575,1.05975,0.9725,0.704875,0.647625,0.563875,0.7795,0.717125,0.7755,0.71675,0.783125,0.872875,0.818,0.874125,0.813,0.6015,0.8005,0.921625,0.414,0.823875,0.973,0.4405,0.44825,1.106625,1.072,1.058625,0.911,0.663125,0.608875,0.714625,0.770125,0.841625,0.837875,0.8175,0.888125,0.86225,0.801625,0.799875,0.81925,0.88125,0.2425,0.609125,0.33475,0.70225,0.707375,1.037375,1.084625,0.956625,0.955875,0.79425,0.62875,0.641,0.64475,0.7145,0.73125,0.73075,0.793625,0.84675,0.798625,0.666625,0.6555,0.698875,0.924125,0.453875,0.975,0.00225
19,0.4535,0.508625,0.54825,0.384625,0.355375,0.298875,0.272,0.328625,0.335125,0.5635,0.783375,0.38375,0.762375,0.24425,0.615625,0.37625,0.137125,0.891375,0.16525,0.585375,0.364625,0.423375,0.337125,0.456125,0.42775,0.543125,0.493875,0.361,0.328875,0.227,0.21675,0.26975,0.566875,0.605125,0.75,0.810625,0.803625,0.203875,0.788625,0.83625,0.839125,0.69425,0.452625,0.3195,0.302875,0.518125,0.59575,0.521875,0.334375,0.32675,0.376,0.346125,0.2325,0.286125,0.676625,0.462875,0.476375,0.578125,0.7855,0.6385,0.0275,0.849875,0.525875,0.84075,0.778625,0.683625,0.405625,0.35625,0.408375,0.447375,0.640875,0.480875,0.465,0.332,0.25525,0.319,0.421875,0.429625,0.54825,0.624375,0.682125,0.4395,0.197375,0.24525,0.50025,0.614375,0.8125,0.796875,0.5245,0.4595,0.46525,0.400875,0.573875,0.5065,0.386375,0.317375,0.43575,0.331125,0.279,0.4955,0.66675,0.558125,0.803125,0.413,0.03225,0.2475,0.1365,0.155625,0.60125,0.819,0.7325,0.699,0.466125,0.467125,0.532625,0.532625,0.471125,0.46675,0.444125,0.438,0.349,0.539375,0.48775,0.446,0.699375,0.538125,0.878375,0.832125,0.459375,0.688875,0.6795,0.896125,0.794125,0.77875,0.393625,0.46875,0.39575,0.48825,0.48825,0.523875,0.458875,0.3415,0.313125,0.4,0.567375,0.53525,0.737,0.7235,0.61425,0.298875,0.61825,0.68975,0.794375,0.665,0.83425,0.59325,0.630125,0.563,0.645125,0.497125,0.483625,0.45425,0.45175,0.491875,0.41425,0.38125,0.49275,0.286375,0.47175,0.43675,0.627,0.411,0.75275,0.3015,0.156,0.6735,0.415,0.81575,0.677625,0.549375,0.610125,0.5905,0.38575,0.4805,0.461375,0.4785,0.487,0.459125,0.407375,0.324625,0.309625,0.307875,0.354625,0.44,0.481625,0.325,0.002375
20,0.362,0.454875,0.498875,0.509625,0.418875,0.476625,0.503875,0.64425,0.70775,0.667375,0.8485,0.756375,0.160625,0.2785,0.717875,1.05525,1.125125,1.13125,0.979625,0.758125,0.406625,0.341875,0.4045,0.476625,0.58225,0.358125,0.54225,0.64925,0.8195,0.60375,0.7045,0.52,0.583625,0.657125,0.662625,0.582125,0.539,0.626375,0.938625,1.003875,1.0235,1.00975,0.765,0.42525,0.347875,0.37775,0.476625,0.503,0.48925,0.49675,0.558375,0.698375,0.87675,0.7485,0.609,0.5265,0.763625,0.419875,-0.062125,0.203375,0.460125,0.935625,1.06675,1.049375,1.04125,0.818875,0.473125,0.4095,0.3715,0.429125,0.512375,0.492625,0.587,0.805375,0.901125,0.786375,0.682875,0.56425,0.68975,0.5625,0.129125,0.26675,0.288625,0.122625,0.345,1.166375,1.06525,1.010375,1.0065,0.57,0.3725,0.383875,0.483625,0.46725,0.45825,0.527125,0.609875,0.762375,0.90325,0.7255,0.668,0.670875,0.733875,0.63475,0.545125,0.281875,0.310625,0.99925,0.67525,1.056125,1.067375,0.879,0.546125,0.374375,0.458625,0.48575,0.429875,0.344375,0.530875,0.74025,0.87525,0.875375,0.792125,0.756,0.550625,0.58775,0.7935,0.317125,0.576625,0.613,1.093625,1.11675,1.033625,1.035875,0.930375,0.403875,0.377,0.41725,0.28825,0.428,0.203875,0.29225,0.72125,0.77675,0.862625,0.784625,0.755875,0.5625,0.61875,0.634625,0.433875,0.5055,0.51175,0.767125,1.10775,1.106375,1.059,0.953625,0.395125,0.373875,0.39775,0.456375,0.5635,0.55375,0.538125,0.472125,0.365125,0.44725,0.664375,0.754625,0.89675,0.868125,0.547875,0.2865,1.1215,0.194,1.123,1.061875,1.09025,0.9675,0.59125,0.39475,0.407375,0.44225,0.50075,0.50975,0.526375,0.49475,0.5245,0.569875,0.4035,0.450125,0.751,0.81825,0.914375,0.868,0.0025
21,0.449625,0.545375,0.704625,0.534375,0.55525,0.55375,0.671625,0.747375,0.774,0.84525,0.728,0.914875,0.669375,0.493125,0.400375,0.931375,1.000625,0.91975,0.937125,0.821375,0.5665,0.590125,0.528625,0.557875,0.598875,0.567,0.563125,0.65425,0.83025,0.716625,0.74075,0.624,0.592875,0.672125,0.7175,0.057,0.492375,0.625375,0.83775,0.947875,0.986875,0.862875,0.792375,0.404,0.651625,0.60525,0.661125,0.569125,0.56175,0.65225,0.6945,0.663125,0.8395,0.767375,0.684,0.692375,0.71475,0.35375,0.705625,0.51175,0.31475,0.94725,0.991875,0.97275,0.835125,0.7335,0.568625,0.524375,0.681,0.551625,0.6075,0.51825,0.65,0.67075,0.755875,0.719375,0.628,0.686,0.747875,0.779375,0.73225,0.655625,0.165375,0.996,0.920375,0.84,0.912875,0.9305,0.88,0.580375,0.669875,0.58525,0.663125,0.607125,0.52,0.501125,0.604,0.67425,0.7515,0.753125,0.778125,0.8465,0.8035,0.8005,0.788,0.258,0.762875,1.006875,0.84725,0.956625,0.944875,0.803375,0.675,0.67225,0.707375,0.68875,0.6425,0.570875,0.563,0.72125,0.67175,0.8085,0.747,0.8135,0.722375,0.753375,0.836625,0.266125,0.500875,0.6935,1.011625,0.98875,0.941125,0.949875,0.8295,0.654375,0.553,0.746625,0.746625,0.5825,0.652,0.582625,0.629625,0.73075,0.823125,0.834375,0.823,0.772,0.74225,0.603375,0.69275,0.779125,0.193,0.9755,1.01725,1.0315,0.962875,0.858625,0.599625,0.62625,0.65275,0.626125,0.774,0.757125,0.67775,0.71875,0.6745,0.748,0.8545,0.82,0.879625,0.62,0.65025,0.8465,0.462625,0.9255,1.216,0.71075,1.004875,0.86025,0.7055,0.600125,0.58575,0.59275,0.59275,0.571375,0.521875,0.55875,0.622375,0.726125,0.66975,0.7115,0.756625,0.883375,0.437375,0.949625,0.002625
22,0.495125,0.7465,0.814,0.871625,0.70025,0.66975,0.507625,0.537375,0.688375,0.861,0.910625,0.47575,0.7855,0.59975,0.295375,0.2835,1.070375,1.073125,0.958375,0.641,0.539875,0.539,0.635875,0.66475,0.90025,0.899875,0.92825,0.6545,0.563625,0.45925,0.507875,0.67275,0.84675,0.79425,0.792375,0.908625,0.4425,0.272875,0.7335,0.8315,1.037125,1.003125,0.87075,0.5005,0.4875,0.521125,0.7255,0.919875,0.95475,0.92925,0.835875,0.606625,0.554625,0.67875,0.725,0.799125,0.522375,0.714875,0.76125,0.619125,0.242375,0.920625,0.976625,1.052125,1.028875,0.75075,0.62575,0.501125,0.57625,0.7425,0.907375,0.946125,0.882375,0.692375,0.620625,0.564875,0.51625,0.71475,0.819875,0.353875,0.312875,0.270375,0.492875,0.139,0.49225,0.90075,1.036375,1.045875,0.755375,0.55825,0.6175,0.59,0.84875,0.96225,0.914625,0.887625,0.680875,0.628375,0.547,0.73175,0.93425,0.947875,0.92425,0.185125,0.774625,0.055125,0.599,0.936875,0.907375,1.029375,1.00525,0.754875,0.575875,0.666,0.65625,0.65625,0.68125,0.900125,0.7865,0.8815,0.72775,0.6295,0.663875,0.654375,0.58,0.726625,0.938,0.8175,0.3015,0.463875,0.431,0.953875,0.84775,0.765875,0.55,0.387125,0.421375,0.6075,0.6075,0.687375,0.897125,0.67225,0.73975,0.52925,0.55625,0.672625,0.559375,0.773625,0.756,0.61925,0.704125,0.814375,0.379625,0.755375,1.0645,0.91525,0.873375,0.725375,0.50875,0.517375,0.504625,0.622875,0.653,0.762125,0.701375,0.795875,0.566625,0.476625,0.66625,0.752625,0.752125,0.539,0.6895,0.27425,0.285625,0.318,1.036125,0.944625,0.997125,0.788125,0.621625,0.52775,0.548125,0.497125,0.50325,0.65,0.796875,0.747625,0.627875,0.490875,0.527125,0.496625,0.7165,0.9135,0.25575,0.851,0.00275
23,0.5005,0.594875,0.57575,0.712375,0.78,0.79825,0.69475,0.583,0.61025,0.737,0.75475,0.33025,0.75675,0.422375,0.258375,0.783,1.103,1.01675,1.05575,0.72175,0.4875,0.533875,0.6075,0.5615,0.56975,0.659,0.775375,0.765875,0.733875,0.56425,0.6305,0.5365,0.809375,0.749125,0.666375,0.66675,0.909625,0.535875,0.878,1.039625,1.0795,0.99875,0.811375,0.538875,0.571,0.528875,0.682375,0.757625,0.768125,0.899625,0.82275,0.8135,0.803125,0.63925,0.6695,0.708,0.852,0.466125,0.272625,0.6555,0.31,0.84,0.99825,1.0395,0.882,0.64625,0.643625,0.46375,0.5505,0.71475,0.7975,0.879625,0.7205,0.832375,0.79875,0.616875,0.515625,0.70975,0.71825,0.944875,0.67825,0.331625,0.875,0.287,0.377625,0.9395,1.04175,0.92525,0.691125,0.502,0.508,0.507,0.671,0.87225,0.8265,0.8255,0.818375,0.74875,0.675625,0.772625,0.754375,0.88775,0.935625,0.418875,0.81525,0.23075,0.36375,1.021875,0.93225,1.003375,1.042,0.727875,0.501,0.5215,0.664875,0.696375,0.713,0.812125,0.822625,0.958125,0.849875,0.7595,0.705875,0.5905,0.701375,0.839,0.939,0.891875,0.28925,0.206,0.68875,1.107375,1.079875,1.002375,0.936,0.479625,0.505375,0.634375,0.634375,0.8155,0.823,0.825875,0.869625,0.871375,0.830375,0.803,0.619875,0.786,0.78025,0.765125,0.908875,0.619875,0.065125,0.70675,1.08775,1.096875,1.051125,0.987875,0.511375,0.5385,0.522,0.844,0.9355,0.69325,0.919,0.88425,0.89925,0.7785,0.79725,0.872125,0.777125,0.268125,0.9045,0.45225,0.55,0.514875,0.752375,1.105625,0.471625,0.951,0.648,0.493625,0.567625,0.624125,0.4445,0.67675,0.698,0.888625,0.895875,0.911125,0.7505,0.7095,0.733625,0.965375,0.246375,0.957875,0.002875
