,2013_01_01_EVI,2013_01_17_EVI,2013_02_02_EVI,2013_02_18_EVI,2013_03_06_EVI,2013_03_22_EVI,2013_04_07_EVI,2013_04_23_EVI,2013_05_09_EVI,2013_05_25_EVI,2013_06_10_EVI,2013_06_26_EVI,2013_07_12_EVI,2013_07_28_EVI,2013_08_13_EVI,2013_08_29_EVI,2013_09_14_EVI,2013_09_30_EVI,2013_10_16_EVI,2013_11_01_EVI,2013_11_17_EVI,2013_12_03_EVI,2013_12_19_EVI,2014_01_01_EVI,2014_01_17_EVI,2014_02_02_EVI,2014_02_18_EVI,2014_03_06_EVI,2014_03_22_EVI,2014_04_07_EVI,2014_04_23_EVI,2014_05_09_EVI,2014_05_25_EVI,2014_06_10_EVI,2014_06_26_EVI,2014_07_12_EVI,2014_07_28_EVI,2014_08_13_EVI,2014_08_29_EVI,2014_09_14_EVI,2014_09_30_EVI,2014_10_16_EVI,2014_11_01_EVI,2014_11_17_EVI,2014_12_03_EVI,2014_12_19_EVI,2015_01_01_EVI,2015_01_17_EVI,2015_02_02_EVI,2015_02_18_EVI,2015_03_06_EVI,2015_03_22_EVI,2015_04_07_EVI,2015_04_23_EVI,2015_05_09_EVI,2015_05_25_EVI,2015_06_10_EVI,2015_06_26_EVI,2015_07_12_EVI,2015_07_28_EVI,2015_08_13_EVI,2015_08_29_EVI,2015_09_14_EVI,2015_09_30_EVI,2015_10_16_EVI,2015_11_01_EVI,2015_11_17_EVI,2015_12_03_EVI,2015_12_19_EVI,2016_01_01_EVI,2016_01_17_EVI,2016_02_02_EVI,2016_02_18_EVI,2016_03_05_EVI,2016_03_21_EVI,2016_04_06_EVI,2016_04_22_EVI,2016_05_08_EVI,2016_05_24_EVI,2016_06_09_EVI,2016_06_25_EVI,2016_07_11_EVI,2016_07_27_EVI,2016_08_12_EVI,2016_08_28_EVI,2016_09_13_EVI,2016_09_29_EVI,2016_10_15_EVI,2016_10_31_EVI,2016_11_16_EVI,2016_12_02_EVI,2016_12_18_EVI,2017_01_01_EVI,2017_01_17_EVI,2017_02_02_EVI,2017_02_18_EVI,2017_03_06_EVI,2017_03_22_EVI,2017_04_07_EVI,2017_04_23_EVI,2017_05_09_EVI,2017_05_25_EVI,2017_06_10_EVI,2017_06_26_EVI,2017_07_12_EVI,2017_07_28_EVI,2017_08_13_EVI,2017_08_29_EVI,2017_09_14_EVI,2017_09_30_EVI,2017_10_16_EVI,2017_11_01_EVI,2017_11_17_EVI,2017_12_03_EVI,2017_12_19_EVI,2018_01_01_EVI,2018_01_17_EVI,2018_02_02_EVI,2018_02_18_EVI,2018_03_06_EVI,2018_03_22_EVI,2018_04_07_EVI,2018_04_23_EVI,2018_05_09_EVI,2018_05_25_EVI,2018_06_10_EVI,2018_06_26_EVI,2018_07_12_EVI,2018_07_28_EVI,2018_08_13_EVI,2018_08_29_EVI,2018_09_14_EVI,2018_09_30_EVI,2018_10_16_EVI,2018_11_01_EVI,2018_11_17_EVI,2018_12_03_EVI,2018_12_19_EVI,2019_01_01_EVI,2019_01_17_EVI,2019_02_02_EVI,2019_02_18_EVI,2019_03_06_EVI,2019_03_22_EVI,2019_04_07_EVI,2019_04_23_EVI,2019_05_09_EVI,2019_05_25_EVI,2019_06_10_EVI,2019_06_26_EVI,2019_07_12_EVI,2019_07_28_EVI,2019_08_13_EVI,2019_08_29_EVI,2019_09_14_EVI,2019_09_30_EVI,2019_10_16_EVI,2019_11_01_EVI,2019_11_17_EVI,2019_12_03_EVI,2019_12_19_EVI,2020_01_01_EVI,2020_01_17_EVI,2020_02_02_EVI,2020_02_18_EVI,2020_03_05_EVI,2020_03_21_EVI,2020_04_06_EVI,2020_04_22_EVI,2020_05_08_EVI,2020_05_24_EVI,2020_06_09_EVI,2020_06_25_EVI,2020_07_11_EVI,2020_07_27_EVI,2020_08_12_EVI,2020_08_28_EVI,2020_09_13_EVI,2020_09_29_EVI,2020_10_15_EVI,2020_10_31_EVI,2020_11_16_EVI,2020_12_02_EVI,2020_12_18_EVI,system:index
96,0.32675,0.447625,0.464875,0.35775,0.24175,0.271625,0.33525,0.308375,0.541875,0.528625,0.634,0.736375,0.5935,0.5995,0.195875,0.40675,0.62725,0.499375,0.558,0.340125,0.2415,0.2955,0.299625,0.348,0.465625,0.421875,0.33775,0.270375,0.24725,0.32425,0.4225,0.577375,0.690375,0.56325,0.36475,0.29,0.19825,0.25725,0.432625,0.563625,0.48725,0.443,0.396875,0.23025,0.263,0.314875,0.418375,0.50375,0.43775,0.339375,0.267625,0.22125,0.341875,0.4595,0.562625,0.658125,0.558875,0.349375,0.450875,0.2015,0.23575,0.46325,0.589875,0.5865,0.43875,0.451625,0.228625,0.24325,0.322,0.3315,0.45,0.393625,0.273375,0.258,0.24525,0.337,0.3905,0.5465,0.563375,0.5935,0.68625,0.27325,0.1565,0.459,0.34275,0.445375,0.63025,0.578375,0.5655,0.304625,0.32025,0.280125,0.394625,0.39725,0.42275,0.320125,0.300875,0.340375,0.301875,0.4815,0.593875,0.659125,0.70175,0.6545,0.59875,0.411,0.254625,0.43275,0.521875,0.526375,0.616125,0.414125,0.3215,0.286625,0.316375,0.358625,0.370375,0.52875,0.35575,0.304875,0.275375,0.306,0.408,0.291625,0.623375,0.653875,0.549125,0.432625,0.332,0.103875,0.424375,0.7245,0.58175,0.515125,0.40125,0.206,0.286875,0.334625,0.365,0.495125,0.45,0.38925,0.279625,0.276625,0.298,0.49225,0.583875,0.7045,0.6295,0.716375,0.653625,0.5105,0.292,0.358,0.518375,0.622,0.5425,0.45175,0.391,0.384125,0.3285,0.391875,0.43475,0.474375,0.4025,0.366625,0.346125,0.335,0.37725,0.505875,0.615125,0.481875,0.732625,0.384625,0.25325,0.419875,0.485125,0.604625,0.34025,0.478,0.433375,0.29725,0.29175,0.333625,0.012
97,0.2815,0.33925,0.3575,0.20725,0.297,0.367,0.47125,0.340875,0.497875,0.41525,0.52925,0.571,0.604375,0.582,0.085,0.14825,0.229375,0.253875,0.501625,0.248125,0.199125,0.225125,0.27125,0.239,0.40525,0.325,0.300625,0.225125,0.338125,0.283125,0.40775,0.47025,0.55725,0.428625,0.59025,0.23925,0.248,0.5,0.359,0.460625,0.29825,0.36325,0.201,0.191125,0.237,0.306375,0.323,0.30775,0.410125,0.312375,0.533125,0.395,0.39075,0.497125,0.520125,0.604875,0.758,0.26675,0.350875,0.302,0.1865,0.398875,0.253125,0.348875,0.381,0.297125,0.148875,0.21925,0.276,0.3115,0.305375,0.347125,0.25675,0.345,0.499,0.35625,0.434125,0.491625,0.431,0.595875,0.6155,0.374125,0.110875,0.309875,0.2355,0.175125,0.591,0.375125,0.241,0.198375,0.20975,0.2595,0.399125,0.345125,0.415875,0.294625,0.227375,0.215625,0.1715,0.24225,0.4855,0.776375,0.44525,0.42425,0.271625,0.629125,0.136375,0.249625,0.385625,0.36,0.542375,0.30975,0.2,0.16125,0.28725,0.28725,0.179,0.389125,0.285125,0.267125,0.264875,0.267,0.302375,0.3235,0.621625,0.59625,0.4825,0.50625,0.139375,0.1175,0.350625,0.47025,0.375625,0.271,0.285375,0.150625,0.133,0.2105,0.301875,0.307625,0.342375,0.358625,0.299125,0.2815,0.293125,0.493125,0.64525,0.9075,0.704875,0.787875,0.55175,0.2335,0.245625,0.2845,0.3985,0.403375,0.504,0.331125,0.28,0.30375,0.235375,0.26475,0.288625,0.2365,0.371125,0.392125,0.324625,0.253625,0.365875,0.745875,0.7905,0.33125,0.907375,0.2355,0.1385,0.336625,0.346375,0.412,0.34475,0.47875,0.312625,0.355375,0.216625,0.247375,0.012125
98,0.2815,0.33925,0.3575,0.20725,0.297,0.367,0.47125,0.340875,0.497875,0.41525,0.52925,0.571,0.604375,0.582,0.085,0.14825,0.229375,0.253875,0.501625,0.248125,0.199125,0.225125,0.27125,0.239,0.40525,0.325,0.300625,0.225125,0.338125,0.283125,0.40775,0.47025,0.55725,0.428625,0.59025,0.23925,0.248,0.5,0.359,0.460625,0.29825,0.36325,0.201,0.191125,0.237,0.306375,0.323,0.30775,0.410125,0.312375,0.533125,0.395,0.39075,0.497125,0.520125,0.604875,0.758,0.26675,0.350875,0.302,0.1865,0.398875,0.253125,0.348875,0.381,0.297125,0.148875,0.21925,0.276,0.3115,0.305375,0.347125,0.25675,0.345,0.499,0.35625,0.434125,0.491625,0.431,0.595875,0.6155,0.374125,0.110875,0.309875,0.2355,0.175125,0.591,0.375125,0.241,0.198375,0.20975,0.2595,0.399125,0.345125,0.415875,0.294625,0.227375,0.215625,0.1715,0.24225,0.4855,0.776375,0.44525,0.42425,0.271625,0.629125,0.136375,0.249625,0.385625,0.36,0.542375,0.30975,0.2,0.16125,0.28725,0.28725,0.179,0.389125,0.285125,0.267125,0.264875,0.267,0.302375,0.3235,0.621625,0.59625,0.4825,0.50625,0.139375,0.1175,0.350625,0.47025,0.375625,0.271,0.285375,0.150625,0.133,0.2105,0.301875,0.307625,0.342375,0.358625,0.299125,0.2815,0.293125,0.493125,0.64525,0.9075,0.704875,0.787875,0.55175,0.2335,0.245625,0.2845,0.3985,0.403375,0.504,0.331125,0.28,0.30375,0.235375,0.26475,0.288625,0.2365,0.371125,0.392125,0.324625,0.253625,0.365875,0.745875,0.7905,0.33125,0.907375,0.2355,0.1385,0.336625,0.346375,0.412,0.34475,0.47875,0.312625,0.355375,0.216625,0.247375,0.01225
99,0.32675,0.447625,0.464875,0.35775,0.24175,0.271625,0.33525,0.308375,0.541875,0.528625,0.634,0.736375,0.5935,0.5995,0.195875,0.40675,0.62725,0.499375,0.558,0.340125,0.2415,0.2955,0.299625,0.348,0.465625,0.421875,0.33775,0.270375,0.24725,0.32425,0.4225,0.577375,0.690375,0.56325,0.36475,0.29,0.19825,0.25725,0.432625,0.563625,0.48725,0.443,0.396875,0.23025,0.263,0.314875,0.418375,0.50375,0.43775,0.339375,0.267625,0.22125,0.341875,0.4595,0.562625,0.658125,0.558875,0.349375,0.450875,0.2015,0.23575,0.46325,0.589875,0.5865,0.43875,0.451625,0.228625,0.24325,0.322,0.3315,0.45,0.393625,0.273375,0.258,0.24525,0.337,0.3905,0.5465,0.563375,0.5935,0.68625,0.27325,0.1565,0.459,0.34275,0.445375,0.63025,0.578375,0.5655,0.304625,0.32025,0.280125,0.394625,0.39725,0.42275,0.320125,0.300875,0.340375,0.301875,0.4815,0.593875,0.659125,0.70175,0.6545,0.59875,0.411,0.254625,0.43275,0.521875,0.526375,0.616125,0.414125,0.3215,0.286625,0.316375,0.358625,0.370375,0.52875,0.35575,0.304875,0.275375,0.306,0.408,0.291625,0.623375,0.653875,0.549125,0.432625,0.332,0.103875,0.424375,0.7245,0.58175,0.515125,0.40125,0.206,0.286875,0.334625,0.365,0.495125,0.45,0.38925,0.279625,0.276625,0.298,0.49225,0.583875,0.7045,0.6295,0.716375,0.653625,0.5105,0.292,0.358,0.518375,0.622,0.5425,0.45175,0.391,0.384125,0.3285,0.391875,0.43475,0.474375,0.4025,0.366625,0.346125,0.335,0.37725,0.505875,0.615125,0.481875,0.732625,0.384625,0.25325,0.419875,0.485125,0.604625,0.34025,0.478,0.433375,0.29725,0.29175,0.333625,0.012375
100,0.243625,0.4265,0.43275,0.525625,0.531,0.447875,0.45975,0.3595,0.39475,0.538125,0.442125,0.54425,0.58975,0.475125,0.393,0.345375,1.135875,0.55775,0.66525,0.497875,0.340375,0.295375,0.34875,0.3175,0.496,0.565,0.580375,0.516375,0.48575,0.351125,0.318375,0.378,0.521625,0.512,0.2655,0.465125,0.47575,0.454875,0.627625,0.638125,0.6125,0.592375,0.568375,0.35025,0.315,0.339875,0.321875,0.46025,0.464875,0.63525,0.581375,0.447625,0.423,0.4455,0.409125,0.59375,0.5565,0.676,0.359375,0.409375,0.154875,0.5645,0.719375,0.790625,0.636125,0.512125,0.41925,0.300875,0.299375,0.35125,0.49475,0.561125,0.605125,0.452625,0.4015,0.4265,0.423875,0.51175,0.4475,0.749375,0.7675,0.41925,0.240875,0.37275,0.38725,0.397375,0.7365,0.617625,0.622,0.29725,0.368625,0.2675,0.452,0.54225,0.561625,0.53425,0.495625,0.491,0.4245,0.44425,0.52325,0.615,0.685625,0.794875,0.44075,0.385875,0.39825,0.633875,0.324625,0.630375,0.639,0.538875,0.3335,0.273125,0.368,0.35425,0.3455,0.68275,0.53225,0.54425,0.51025,0.501,0.504125,0.29825,0.43725,0.352,0.490875,0.475625,0.392125,0.423375,0.489625,0.818875,0.61025,0.664,0.499375,0.332,0.29125,0.322875,0.372125,0.491625,0.545625,0.36875,0.34675,0.410625,0.447,0.552,0.57125,0.633,0.64525,0.643125,0.633625,0.377875,0.25825,0.270625,0.461875,0.657875,0.6665,0.705875,0.33225,0.329375,0.316375,0.38125,0.4355,0.531875,0.506625,0.531125,0.50125,0.469,0.41275,0.47175,0.57825,0.490125,0.390875,0.491875,0.34975,0.247875,0.782625,0.6975,0.64825,0.569,0.54325,0.39275,0.30125,0.294125,0.0125
101,0.243625,0.4265,0.43275,0.525625,0.531,0.447875,0.45975,0.3595,0.39475,0.538125,0.442125,0.54425,0.58975,0.475125,0.393,0.345375,1.135875,0.55775,0.66525,0.497875,0.340375,0.295375,0.34875,0.3175,0.496,0.565,0.580375,0.516375,0.48575,0.351125,0.318375,0.378,0.521625,0.512,0.2655,0.465125,0.47575,0.454875,0.627625,0.638125,0.6125,0.592375,0.568375,0.35025,0.315,0.339875,0.321875,0.46025,0.464875,0.63525,0.581375,0.447625,0.423,0.4455,0.409125,0.59375,0.5565,0.676,0.359375,0.409375,0.154875,0.5645,0.719375,0.790625,0.636125,0.512125,0.41925,0.300875,0.299375,0.35125,0.49475,0.561125,0.605125,0.452625,0.4015,0.4265,0.423875,0.51175,0.4475,0.749375,0.7675,0.41925,0.240875,0.37275,0.38725,0.397375,0.7365,0.617625,0.622,0.29725,0.368625,0.2675,0.452,0.54225,0.561625,0.53425,0.495625,0.491,0.4245,0.44425,0.52325,0.615,0.685625,0.794875,0.44075,0.385875,0.39825,0.633875,0.324625,0.630375,0.639,0.538875,0.3335,0.273125,0.368,0.35425,0.3455,0.68275,0.53225,0.54425,0.51025,0.501,0.504125,0.29825,0.43725,0.352,0.490875,0.475625,0.392125,0.423375,0.489625,0.818875,0.61025,0.664,0.499375,0.332,0.29125,0.322875,0.372125,0.491625,0.545625,0.36875,0.34675,0.410625,0.447,0.552,0.57125,0.633,0.64525,0.643125,0.633625,0.377875,0.25825,0.270625,0.461875,0.657875,0.6665,0.705875,0.33225,0.329375,0.316375,0.38125,0.4355,0.531875,0.506625,0.531125,0.50125,0.469,0.41275,0.47175,0.57825,0.490125,0.390875,0.491875,0.34975,0.247875,0.782625,0.6975,0.64825,0.569,0.54325,0.39275,0.30125,0.294125,0.012625
102,0.243625,0.4265,0.43275,0.525625,0.531,0.447875,0.45975,0.3595,0.39475,0.538125,0.442125,0.54425,0.58975,0.475125,0.393,0.345375,1.135875,0.55775,0.66525,0.497875,0.340375,0.295375,0.34875,0.3175,0.496,0.565,0.580375,0.516375,0.48575,0.351125,0.318375,0.378,0.521625,0.512,0.2655,0.465125,0.47575,0.454875,0.627625,0.638125,0.6125,0.592375,0.568375,0.35025,0.315,0.339875,0.321875,0.46025,0.464875,0.63525,0.581375,0.447625,0.423,0.4455,0.409125,0.59375,0.5565,0.676,0.359375,0.409375,0.154875,0.5645,0.719375,0.790625,0.636125,0.512125,0.41925,0.300875,0.299375,0.35125,0.49475,0.561125,0.605125,0.452625,0.4015,0.4265,0.423875,0.51175,0.4475,0.749375,0.7675,0.41925,0.240875,0.37275,0.38725,0.397375,0.7365,0.617625,0.622,0.29725,0.368625,0.2675,0.452,0.54225,0.561625,0.53425,0.495625,0.491,0.4245,0.44425,0.52325,0.615,0.685625,0.794875,0.44075,0.385875,0.39825,0.633875,0.324625,0.630375,0.639,0.538875,0.3335,0.273125,0.368,0.35425,0.3455,0.68275,0.53225,0.54425,0.51025,0.501,0.504125,0.29825,0.43725,0.352,0.490875,0.475625,0.392125,0.423375,0.489625,0.818875,0.61025,0.664,0.499375,0.332,0.29125,0.322875,0.372125,0.491625,0.545625,0.36875,0.34675,0.410625,0.447,0.552,0.57125,0.633,0.64525,0.643125,0.633625,0.377875,0.25825,0.270625,0.461875,0.657875,0.6665,0.705875,0.33225,0.329375,0.316375,0.38125,0.4355,0.531875,0.506625,0.531125,0.50125,0.469,0.41275,0.47175,0.57825,0.490125,0.390875,0.491875,0.34975,0.247875,0.782625,0.6975,0.64825,0.569,0.54325,0.39275,0.30125,0.294125,0.01275
103,0.3025,0.493875,0.669625,0.62025,0.520125,0.4205,0.31975,0.265875,0.43275,0.704875,0.684625,0.421,0.46225,0.134875,0.419625,0.467875,0.691125,0.664625,0.696625,0.439,0.247,0.27475,0.37725,0.52725,0.7655,0.742125,0.703625,0.44275,0.342,0.20875,0.2075,0.470875,0.6775,0.666625,0.283375,0.554625,0.532625,0.344375,0.49425,0.691375,0.662,0.60725,0.46675,0.21025,0.24975,0.29325,0.458,0.7045,0.60425,0.565875,0.494375,0.32525,0.280875,0.303625,0.394125,0.735375,0.954375,0.585125,0.628625,0.259625,0.29,0.522875,0.65675,0.66275,0.574125,0.38575,0.2105,0.284875,0.286125,0.469875,0.6825,0.601875,0.547625,0.3055,0.2705,0.185125,0.291375,0.476,0.695125,0.616,0.665625,0.516875,0.228125,0.404875,0.408875,0.624875,0.826,0.626375,0.321375,0.18075,0.252,0.255375,0.599,0.59175,0.767,0.533625,0.429625,0.414,0.26125,0.297625,0.4725,0.72625,0.816375,0.51675,0.2935,0.449375,0.26825,0.575375,0.669,0.64625,0.69125,0.45375,0.2445,0.3245,0.433375,0.433375,0.5155,0.603,0.5635,0.619125,0.443875,0.428125,0.380125,0.333,0.419375,0.652125,0.535125,0.5785,0.317375,0.225375,0.457,0.76775,0.673875,0.563125,0.442875,0.238625,0.18075,0.367625,0.367625,0.681875,0.74075,0.522625,0.484625,0.37625,0.420375,0.3635,0.5225,0.507125,0.5435,0.6695,0.762375,0.414625,0.54325,0.337125,0.76525,0.706125,0.663625,0.574875,0.326,0.185375,0.347875,0.4655,0.562125,0.74425,0.527125,0.62475,0.44025,0.344,0.356125,0.5095,0.597125,0.64025,0.787125,0.292125,0.32075,0.145625,0.4155,0.67175,0.730375,0.61175,0.48575,0.281875,0.320375,0.34925,0.012875
104,0.321875,0.468125,0.423375,0.481,0.503625,0.44625,0.336625,0.40775,0.464375,0.617375,0.77175,0.445125,0.5605,0.13975,0.42075,0.414125,0.553375,0.488125,0.644875,0.439,0.2565,0.28225,0.366,0.381875,0.628125,0.533375,0.662125,0.414125,0.45525,0.256875,0.369,0.42725,0.674125,0.593625,0.368875,0.597875,0.532625,0.31925,0.47475,0.62725,0.650125,0.603125,0.50925,0.32175,0.294375,0.332625,0.393375,0.571375,0.458125,0.536625,0.5665,0.331375,0.33,0.388625,0.436125,0.741875,0.7375,0.69975,0.53675,0.478875,0.1905,0.484375,0.65675,0.629125,0.5725,0.42875,0.306375,0.2715,0.301625,0.396875,0.580375,0.51275,0.540875,0.415375,0.27125,0.317875,0.291375,0.504875,0.597625,0.47525,0.644875,0.558,0.230875,0.404875,0.46475,0.844875,0.716125,0.595375,0.378625,0.32975,0.335,0.265875,0.43975,0.6285,0.504875,0.5535,0.394,0.396625,0.328875,0.33725,0.511,0.619125,0.856625,0.545125,0.395,0.385875,0.317625,0.519,0.669,0.660625,0.567,0.4325,0.3405,0.322625,0.423375,0.454375,0.447875,0.66225,0.5235,0.533375,0.506125,0.428125,0.42625,0.32125,0.413125,0.700625,0.626625,0.413125,0.324,0.18875,0.411875,0.626875,0.618375,0.595875,0.4615,0.311625,0.269625,0.377,0.387875,0.495375,0.56375,0.609875,0.526125,0.5015,0.561375,0.339,0.53825,0.52375,0.526375,0.769875,0.75525,0.362125,0.5445,0.337125,0.6825,0.647375,0.663625,0.482375,0.326,0.29075,0.333875,0.43475,0.51175,0.52275,0.527125,0.502625,0.52575,0.364,0.385,0.532875,0.6095,0.552375,0.5465,0.26675,0.30425,0.145625,0.69625,0.57275,0.68625,0.61175,0.496625,0.286375,0.320375,0.3535,0.013
105,0.233125,0.433375,0.331375,0.412125,0.27925,0.226875,0.201875,0.256625,0.535375,0.742625,0.722375,0.585625,0.778375,0.58775,0.26975,0.3355,0.342,0.43925,0.51075,0.40525,0.242875,0.173875,0.214625,0.268625,0.30425,0.362375,0.37175,0.25375,0.387625,0.1785,0.2835,0.536875,0.775,0.640625,0.761,0.4145,0.412375,0.501875,0.4375,0.488125,0.587125,0.454,0.3655,0.193625,0.15525,0.2005,0.326,0.403125,0.42325,0.348,0.23225,0.23925,0.21225,0.52375,0.64,0.72525,0.84725,0.284625,0.260125,0.296125,0.149625,0.282125,0.582,0.55325,0.481125,0.378375,0.180625,0.187,0.203,0.293875,0.383125,0.305125,0.26025,0.23,0.177375,0.258,0.334625,0.653125,0.721,1.082,0.7745,0.571125,0.20675,0.2025,0.290875,0.66425,0.557375,0.634375,0.354375,0.24875,0.175,0.187875,0.287875,0.294875,0.326375,0.33,0.225625,0.192,0.179625,0.378,0.670625,0.79925,0.645875,0.257875,0.8785,0.462375,0.173125,0.309875,0.300625,0.55975,0.53025,0.45075,0.18875,0.254125,0.211875,0.220875,0.257375,0.3835,0.324875,0.2665,0.2475,0.201,0.28275,0.414625,0.72725,0.538625,0.2455,0.648,0.278375,0.1305,0.266375,0.312,0.51975,0.643375,0.612125,0.270625,0.22425,0.175375,0.213125,0.301,0.30125,0.412125,0.2995,0.2815,0.26,0.55275,0.706625,0.92125,0.590125,0.862875,0.464125,0.3845,0.264625,0.208875,0.375375,0.392875,0.730125,0.421375,0.267375,0.237625,0.21975,0.22575,0.24025,0.25625,0.343125,0.3785,0.238625,0.2635,0.413875,0.57725,0.647625,0.6465,0.984875,0.58125,0.2245,0.2605,0.511875,0.51525,0.315625,0.57275,0.442375,0.4105,0.205875,0.1825,0.013125
106,0.228125,0.44375,0.364375,0.485125,0.31925,0.264,0.23625,0.20825,0.437875,0.693875,0.522375,0.66,0.12575,0.501,0.19175,0.513125,0.326375,0.559,0.68575,0.416875,0.274375,0.154625,0.233125,0.270625,0.405,0.41225,0.408,0.24675,0.275375,0.210375,0.3475,0.565125,0.659625,0.6415,0.7615,0.472625,0.288875,0.350875,0.564375,0.64825,0.57275,0.590875,0.371875,0.19475,0.1795,0.242625,0.350375,0.416625,0.409,0.381625,0.230625,0.27375,0.292875,0.56275,0.709625,0.659375,0.630875,0.374875,0.20825,0.373375,0.094375,0.475875,0.724,0.566375,0.50625,0.434375,0.253375,0.14575,0.235125,0.304125,0.393875,0.3785,0.277125,0.213875,0.200875,0.3175,0.393875,0.684,0.656125,0.433375,0.373375,0.717875,0.164125,0.34925,0.1305,0.342875,0.743625,0.563875,0.283375,0.284375,0.147375,0.185625,0.295375,0.320875,0.378,0.313125,0.229875,0.197625,0.16425,0.357625,0.509875,0.73275,0.373625,0.1945,0.67925,0.500125,0.20075,0.4175,0.535625,0.799125,0.687125,0.4585,0.228,0.26575,0.1855,0.167125,0.206625,0.368,0.301,0.29425,0.272875,0.220125,0.34175,0.458875,0.475625,0.625375,0.255125,0.42025,0.32925,0.1165,0.373625,0.606625,0.53775,0.6045,0.64525,0.345,0.25825,0.225125,0.220875,0.31425,0.341875,0.367,0.33725,0.27975,0.2855,0.47725,0.496625,0.75975,0.642375,0.42925,0.5115,0.39975,0.28075,0.307375,0.66775,0.67125,0.74425,0.4895,0.287375,0.262875,0.207375,0.254125,0.291125,0.33925,0.376625,0.39625,0.32925,0.285625,0.4075,0.56625,0.613,0.2655,0.84525,0.37125,0.267375,0.42125,0.172125,0.688125,0.726375,0.589625,0.479375,0.189875,0.282375,0.183625,0.01325
107,0.233125,0.433375,0.331375,0.412125,0.27925,0.226875,0.201875,0.256625,0.535375,0.742625,0.722375,0.585625,0.778375,0.58775,0.26975,0.3355,0.342,0.43925,0.51075,0.40525,0.242875,0.173875,0.214625,0.268625,0.30425,0.362375,0.37175,0.25375,0.387625,0.1785,0.2835,0.536875,0.775,0.640625,0.761,0.4145,0.412375,0.501875,0.4375,0.488125,0.587125,0.454,0.3655,0.193625,0.15525,0.2005,0.326,0.403125,0.42325,0.348,0.23225,0.23925,0.21225,0.52375,0.64,0.72525,0.84725,0.284625,0.260125,0.296125,0.149625,0.282125,0.582,0.55325,0.481125,0.378375,0.180625,0.187,0.203,0.293875,0.383125,0.305125,0.26025,0.23,0.177375,0.258,0.334625,0.653125,0.721,1.082,0.7745,0.571125,0.20675,0.2025,0.290875,0.66425,0.557375,0.634375,0.354375,0.24875,0.175,0.187875,0.287875,0.294875,0.326375,0.33,0.225625,0.192,0.179625,0.378,0.670625,0.79925,0.645875,0.257875,0.8785,0.462375,0.173125,0.309875,0.300625,0.55975,0.53025,0.45075,0.18875,0.254125,0.211875,0.220875,0.257375,0.3835,0.324875,0.2665,0.2475,0.201,0.28275,0.414625,0.72725,0.538625,0.2455,0.648,0.278375,0.1305,0.266375,0.312,0.51975,0.643375,0.612125,0.270625,0.22425,0.175375,0.213125,0.301,0.30125,0.412125,0.2995,0.2815,0.26,0.55275,0.706625,0.92125,0.590125,0.862875,0.464125,0.3845,0.264625,0.208875,0.375375,0.392875,0.730125,0.421375,0.267375,0.237625,0.21975,0.22575,0.24025,0.25625,0.343125,0.3785,0.238625,0.2635,0.413875,0.57725,0.647625,0.6465,0.984875,0.58125,0.2245,0.2605,0.511875,0.51525,0.315625,0.57275,0.442375,0.4105,0.205875,0.1825,0.013375
108,0.249625,0.448125,0.38075,0.416875,0.29475,0.239875,0.239875,0.254875,0.484625,0.714125,0.522375,0.808375,0.052,0.677875,0.21375,0.513,0.41,0.598625,0.68575,0.4605,0.24975,0.205375,0.233125,0.29425,0.419625,0.399625,0.392,0.25375,0.275375,0.245375,0.3475,0.49,0.7845,0.66575,0.83175,0.528,0.161375,0.487875,0.45775,0.576,0.60125,0.5565,0.46925,0.25225,0.174,0.256,0.388375,0.457375,0.433875,0.385625,0.226875,0.22875,0.262,0.5495,0.709625,0.659375,0.696375,0.374875,0.1995,0.4335,0.095375,0.3755,0.627625,0.578625,0.485625,0.482375,0.274125,0.22225,0.214125,0.31425,0.388,0.3475,0.2645,0.232,0.20125,0.20275,0.369,0.636,0.70625,0.46625,0.63775,0.677375,0.250875,0.427625,0.099375,0.367125,0.688625,0.599,0.384875,0.28325,0.256625,0.210875,0.261625,0.330875,0.3595,0.3065,0.259375,0.29025,0.22725,0.431875,0.5915,0.73275,0.355125,0.1945,0.824,0.4975,0.26575,0.37975,0.48275,0.72975,0.679625,0.487625,0.299625,0.240625,0.25125,0.245375,0.2695,0.4,0.31375,0.259125,0.28275,0.337125,0.292125,0.458875,0.56975,0.53725,0.333625,0.545,0.32925,0.135875,0.373625,0.456125,0.6055,0.541375,0.64525,0.29125,0.246125,0.24825,0.2275,0.378125,0.412875,0.44925,0.33725,0.27975,0.308875,0.495625,0.588875,0.793875,0.69225,0.43275,0.492375,0.52425,0.49775,0.3035,0.588125,0.609875,0.689625,0.4895,0.333625,0.299375,0.175875,0.254125,0.268375,0.31325,0.432125,0.39625,0.361375,0.285625,0.4075,0.66775,0.799875,0.147875,0.84525,0.30425,0.284125,0.42125,0.229125,0.607375,0.637125,0.635625,0.53375,0.27125,0.282375,0.261,0.0135
